source,target,rho,sign,n_overlap,p_emp_perm,source_is_hub,target_is_hub,source_is_hub_han,source_is_hub_liew,target_is_hub_han,target_is_hub_liew,support_tier
AT1G01060,AT1G28290,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G01060,AT3G20470,-1.0,-,6,0.00699300691485405,False,True,False,False,True,True,n6
AT1G01360,AT2G48090,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G01360,AT3G51600,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G01360,AT4G27435,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G02205,AT1G04180,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G02205,AT4G13770,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G02205,AT4G18130,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G02205,AT4G23980,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G02400,AT3G59010,-1.0,-,6,0.00699300691485405,False,True,False,False,True,False,n6
AT1G02810,AT1G29025,1.0,+,6,0.00699300691485405,True,True,False,True,True,False,n6
AT1G02810,AT1G48360,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G02810,AT1G54000,1.0,+,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G02810,AT1G64060,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G02810,AT1G66270,1.0,+,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G02810,AT1G69920,1.0,+,6,0.00699300691485405,True,True,False,True,True,False,n6
AT1G02810,AT1G79530,1.0,+,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G02810,AT2G25810,1.0,+,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G02810,AT2G36270,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G02810,AT2G41800,1.0,+,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G02810,AT2G43150,1.0,+,6,0.00699300691485405,True,True,False,True,True,False,n6
AT1G02810,AT2G45430,1.0,+,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G02810,AT2G46370,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G02810,AT3G14130,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G02810,AT3G23240,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G02810,AT3G54660,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G02810,AT4G00080,1.0,+,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G02810,AT4G18360,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G02810,AT4G30170,1.0,+,6,0.00699300691485405,True,True,False,True,True,False,n6
AT1G02810,AT4G30670,1.0,+,6,0.00699300691485405,True,True,False,True,True,False,n6
AT1G02810,AT4G33010,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G02810,AT5G07220,1.0,+,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G02810,AT5G13370,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G02810,AT5G23220,1.0,+,6,0.00699300691485405,True,True,False,True,True,False,n6
AT1G02810,AT5G46900,1.0,+,6,0.00699300691485405,True,True,False,True,True,False,n6
AT1G02810,AT5G47435,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G02810,AT5G53190,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G02810,AT5G62340,1.0,+,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G02810,AT5G65020,1.0,+,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G02810,AT5G66190,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G03130,AT5G23420,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G03130,AT5G60980,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G03190,AT5G57785,-1.0,-,6,0.00699300691485405,False,True,False,False,True,False,n6
AT1G03430,AT3G22310,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G03445,AT3G09940,1.0,+,6,0.00699300691485405,False,True,False,False,True,False,n6
AT1G03600,AT3G19010,1.0,+,6,0.00699300691485405,False,True,False,False,True,False,n6
AT1G03850,AT1G74890,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G03850,AT3G29350,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G03850,AT3G52090,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G03850,AT5G52250,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G03970,AT1G48480,-1.0,-,6,0.00699300691485405,False,True,False,False,True,False,n6
AT1G03970,AT2G04850,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G03970,AT3G02170,-1.0,-,6,0.00699300691485405,False,True,False,False,True,False,n6
AT1G03970,AT3G12860,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G03970,AT5G02550,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G03970,AT5G17460,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G04020,AT1G04680,1.0,+,6,0.00699300691485405,False,True,False,False,True,False,n6
AT1G04020,AT1G06475,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G04020,AT5G04080,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G04040,AT1G51950,-1.0,-,6,0.00699300691485405,True,False,True,True,False,False,n6
AT1G04040,AT1G78390,1.0,+,6,0.00699300691485405,True,False,True,True,False,False,n6
AT1G04040,AT2G23070,-1.0,-,6,0.00699300691485405,True,False,True,True,False,False,n6
AT1G04040,AT2G41110,1.0,+,6,0.00699300691485405,True,False,True,True,False,False,n6
AT1G04040,AT4G23010,1.0,+,6,0.00699300691485405,True,True,True,True,False,True,n6
AT1G04100,AT4G18780,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G04220,AT1G17260,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G04220,AT1G50700,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G04220,AT1G62981,-1.0,-,6,0.00699300691485405,True,True,True,False,False,True,n6
AT1G04220,AT1G74100,-1.0,-,6,0.00699300691485405,True,True,True,False,False,True,n6
AT1G04220,AT2G20610,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G04220,AT3G47950,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G04220,AT4G18590,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G04220,AT4G30820,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G04220,AT4G34750,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G04220,AT5G45010,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G04220,AT5G45110,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G04220,AT5G47220,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G04220,AT5G65870,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G04250,AT1G10120,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G04250,AT1G55265,1.0,+,6,0.00699300691485405,False,True,False,False,True,False,n6
AT1G04310,AT1G25230,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G04310,AT4G27230,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G04400,AT1G25230,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G04400,AT4G27230,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G04410,AT1G23460,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G04410,AT3G16870,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G04550,AT1G68430,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G04550,AT1G69572,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G04550,AT3G16500,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G04550,AT3G17160,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G04680,AT1G06475,-1.0,-,6,0.00699300691485405,True,True,True,False,False,True,n6
AT1G04680,AT1G13440,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G04680,AT1G54250,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G04680,AT1G75080,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G04680,AT2G30980,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G04680,AT3G56850,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G04680,AT4G28720,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G04680,AT4G39400,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G04680,AT5G04080,-1.0,-,6,0.00699300691485405,True,True,True,False,False,True,n6
AT1G04680,AT5G67380,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G05055,AT3G46940,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G05055,AT4G37400,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G05160,AT1G25450,-1.0,-,6,0.00699300691485405,False,True,False,False,True,False,n6
AT1G05160,AT2G16280,-1.0,-,6,0.00699300691485405,False,True,False,False,True,False,n6
AT1G05160,AT2G22080,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G05160,AT4G33660,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G05160,AT4G37450,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G05160,AT5G23210,-1.0,-,6,0.00699300691485405,False,True,False,False,True,False,n6
AT1G05160,AT5G65280,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G05160,AT5G66440,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G05490,AT3G28860,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G05850,AT1G07640,-1.0,-,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G05850,AT1G09200,1.0,+,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G05850,AT1G10670,1.0,+,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G05850,AT1G22020,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G05850,AT1G30510,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G05850,AT1G54575,-1.0,-,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G05850,AT1G72770,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G05850,AT1G79050,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G05850,AT1G79870,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G05850,AT3G05090,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G05850,AT3G05490,1.0,+,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G05850,AT3G05910,1.0,+,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G05850,AT3G27360,1.0,+,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G05850,AT3G54850,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G05850,AT3G55440,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G05850,AT4G16380,1.0,+,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G05850,AT4G30360,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G05850,AT4G32320,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G05850,AT4G35230,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G05850,AT5G16630,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G06390,AT2G34020,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G06390,AT5G47990,-1.0,-,6,0.00699300691485405,False,True,False,False,True,False,n6
AT1G06390,AT5G48500,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G06390,AT5G59320,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G06475,AT1G13440,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G06475,AT1G54250,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G06475,AT1G75080,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G06475,AT2G30980,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G06475,AT3G56850,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G06475,AT4G28720,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G06475,AT4G39400,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G06475,AT5G04080,1.0,+,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G06475,AT5G67380,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G06760,AT2G30540,1.0,+,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G06760,AT2G46970,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G06760,AT3G48470,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G06760,AT3G61190,1.0,+,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G06760,AT4G31870,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G06830,AT1G55210,-1.0,-,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G06830,AT2G03830,-1.0,-,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G06830,AT2G32000,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G06830,AT3G21720,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G06830,AT4G18710,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G06830,AT4G34230,-1.0,-,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G06830,AT5G47720,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G06830,AT5G51470,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G07370,AT3G23050,1.0,+,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G07430,AT1G58360,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G07430,AT2G16700,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G07430,AT2G25980,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G07430,AT3G03270,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G07430,AT3G59670,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G07430,AT5G23730,-1.0,-,6,0.00699300691485405,False,True,False,False,True,False,n6
AT1G07430,AT5G43580,1.0,+,6,0.00699300691485405,False,True,False,False,True,False,n6
AT1G07640,AT1G09200,-1.0,-,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G07640,AT1G10670,-1.0,-,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G07640,AT1G22020,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G07640,AT1G30510,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G07640,AT1G54575,1.0,+,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G07640,AT1G72770,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G07640,AT1G79050,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G07640,AT1G79870,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G07640,AT3G05090,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G07640,AT3G05490,-1.0,-,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G07640,AT3G05910,-1.0,-,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G07640,AT3G27360,-1.0,-,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G07640,AT3G54850,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G07640,AT3G55440,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G07640,AT4G16380,-1.0,-,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G07640,AT4G30360,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G07640,AT4G32320,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G07640,AT4G35230,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G07640,AT5G16630,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G07720,AT1G19180,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G07720,AT5G51810,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G07720,AT5G54370,-1.0,-,6,0.00699300691485405,True,True,True,False,False,True,n6
AT1G07745,AT1G29965,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G07745,AT1G78580,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G08130,AT2G28760,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G08130,AT2G36355,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G08130,AT4G12470,-1.0,-,6,0.00699300691485405,False,True,False,False,True,False,n6
AT1G08130,AT5G26280,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G08320,AT1G23040,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G08320,AT1G78370,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G08320,AT3G05920,1.0,+,6,0.00699300691485405,False,True,False,False,True,False,n6
AT1G08320,AT4G12520,1.0,+,6,0.00699300691485405,False,True,False,False,True,False,n6
AT1G08320,AT4G22235,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G08320,AT4G31320,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G08320,AT5G10770,1.0,+,6,0.00699300691485405,False,True,False,False,True,False,n6
AT1G08320,AT5G15230,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G08320,AT5G15265,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G08380,AT4G34050,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G08390,AT1G33750,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G08390,AT1G60810,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G08390,AT2G30395,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G08390,AT2G47600,-1.0,-,6,0.00699300691485405,False,True,False,False,True,False,n6
AT1G08390,AT3G18280,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G08390,AT4G17940,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G08390,AT5G57090,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G08500,AT1G20020,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G08500,AT1G27670,1.0,+,6,0.00699300691485405,True,True,True,False,True,False,n6
AT1G08500,AT1G68810,-1.0,-,6,0.00699300691485405,True,True,True,False,False,True,n6
AT1G08500,AT1G76570,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G08500,AT1G78290,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G08500,AT2G01140,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G08500,AT2G29380,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G08500,AT2G34500,1.0,+,6,0.00699300691485405,True,True,True,False,True,False,n6
AT1G08500,AT2G42600,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G08500,AT3G02380,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G08500,AT3G17820,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G08500,AT3G21510,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G08500,AT3G29035,1.0,+,6,0.00699300691485405,True,True,True,False,True,False,n6
AT1G08500,AT3G32980,1.0,+,6,0.00699300691485405,True,True,True,False,True,False,n6
AT1G08500,AT3G55090,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G08500,AT4G36110,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G08500,AT5G03230,1.0,+,6,0.00699300691485405,True,True,True,False,True,False,n6
AT1G08500,AT5G15630,-1.0,-,6,0.00699300691485405,True,True,True,False,False,True,n6
AT1G08500,AT5G54510,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G08500,AT5G65690,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G09090,AT1G17745,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G09090,AT1G21100,1.0,+,6,0.00699300691485405,False,True,False,False,True,False,n6
AT1G09090,AT1G66280,1.0,+,6,0.00699300691485405,False,True,False,False,True,True,n6
AT1G09090,AT1G76930,1.0,+,6,0.00699300691485405,False,True,False,False,True,False,n6
AT1G09090,AT2G17710,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G09090,AT2G43535,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G09090,AT3G53480,1.0,+,6,0.00699300691485405,False,True,False,False,True,True,n6
AT1G09090,AT4G37070,1.0,+,6,0.00699300691485405,False,True,False,False,True,False,n6
AT1G09200,AT1G10670,1.0,+,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G09200,AT1G22020,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G09200,AT1G30510,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G09200,AT1G54575,-1.0,-,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G09200,AT1G72770,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G09200,AT1G79050,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G09200,AT1G79870,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G09200,AT3G05090,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G09200,AT3G05490,1.0,+,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G09200,AT3G05910,1.0,+,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G09200,AT3G27360,1.0,+,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G09200,AT3G54850,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G09200,AT3G55440,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G09200,AT4G16380,1.0,+,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G09200,AT4G30360,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G09200,AT4G32320,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G09200,AT4G35230,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G09200,AT5G16630,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G09530,AT1G58270,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G09530,AT3G62020,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G09530,AT5G17420,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G09560,AT4G02980,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G09560,AT5G14510,-1.0,-,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G09560,AT5G44750,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G09570,AT2G27740,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G10060,AT1G51340,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G10060,AT1G62990,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G10060,AT3G19620,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G10060,AT5G26270,1.0,+,6,0.00699300691485405,False,True,False,False,True,False,n6
AT1G10070,AT4G18970,-1.0,-,6,0.00699300691485405,False,True,False,False,True,False,n6
AT1G10120,AT1G55265,-1.0,-,6,0.00699300691485405,True,True,False,True,True,False,n6
AT1G10120,AT2G24520,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G10120,AT4G21200,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G10380,AT1G66750,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G10380,AT3G07930,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G10380,AT5G16570,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G10520,AT1G36060,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G10520,AT1G66200,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G10520,AT2G22170,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G10520,AT2G45790,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G10520,AT4G12480,-1.0,-,6,0.00699300691485405,False,True,False,False,True,False,n6
AT1G10520,AT5G56150,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G10670,AT1G22020,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G10670,AT1G30510,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G10670,AT1G54575,-1.0,-,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G10670,AT1G72770,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G10670,AT1G79050,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G10670,AT1G79870,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G10670,AT3G05090,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G10670,AT3G05490,1.0,+,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G10670,AT3G05910,1.0,+,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G10670,AT3G27360,1.0,+,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G10670,AT3G54850,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G10670,AT3G55440,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G10670,AT4G16380,1.0,+,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G10670,AT4G30360,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G10670,AT4G32320,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G10670,AT4G35230,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G10670,AT5G16630,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G10930,AT2G28760,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G10930,AT2G36355,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
